"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"M13"	0.0586091202658086	-6.15887067425794e-18	1.50054400554206	0.140279454501142	0.954872154834489	-4.76798317457582
"M23"	0.0113788697889732	-2.55841595979566e-18	0.667822295715169	0.507570666994647	0.954872154834489	-5.57908514622004
"M24"	0.0128338838208329	6.47509630789954e-19	0.65013379951976	0.518826792931632	0.954872154834489	-5.58978083570634
"M1"	0.0308480534181681	1.6746406055849e-17	0.609017518326872	0.545497045576425	0.954872154834489	-5.61355423407263
"M2"	0.0137766042534527	-1.17455235352596e-17	0.579922645403299	0.564785362498722	0.954872154834489	-5.6294549367457
"M22"	-0.017151248237067	1.10829555409629e-18	-0.513958683001215	0.609731328433822	0.954872154834489	-5.66266438820588
"M5"	0.0171662745827593	-3.80073094910196e-18	0.46439930425057	0.644543491742653	0.954872154834489	-5.6850116745921
"M18"	-0.0111811379645729	-2.44848990619643e-18	-0.417900123571667	0.677956772663161	0.954872154834489	-5.70394035271532
"M26"	0.00825490913511412	-8.78203759713259e-18	0.206236387297123	0.837512737546272	0.954872154834489	-5.76501655907061
"M11"	-0.0130051577324177	9.43255890062389e-18	-0.202804624567796	0.840178558692742	0.954872154834489	-5.76566656097511
"M15"	0.0109914333208613	-2.93638088381491e-18	0.173899363740232	0.862704556961077	0.954872154834489	-5.77070934925145
"M8"	0.012930126581576	1.89358921097295e-18	0.159373788487326	0.874069324722113	0.954872154834489	-5.77295172323916
"M3"	0.00408663279261032	-8.89045781438114e-18	0.144652171587671	0.885614906363905	0.954872154834489	-5.77502514854495
"M6"	0.00974367451603123	1.69557173085928e-18	0.091213449693012	0.927717458941689	0.954872154834489	-5.78086538773723
"M16"	0.00717412862069539	-1.76303319936948e-17	0.0852528067316631	0.93242891225628	0.954872154834489	-5.78135284309052
"M21"	0.0033975993560711	5.86523258587644e-18	0.0696615257665972	0.944763817393757	0.954872154834489	-5.78247220692184
"M10"	0.00577934086336807	1.86723707483615e-18	0.0677683083488779	0.946262612850535	0.954872154834489	-5.78259279187765
"M14"	-0.000899006985714698	9.39039548280501e-18	-0.0568976772559497	0.954872154834489	0.954872154834489	-5.78322088298611
