"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"M5"	0.0667079035258221	-3.80073094910196e-18	1.80464921704791	0.0776521338117057	0.655083954060795	-4.33071325060951
"M26"	-0.0662046172359954	-8.78203759713259e-18	-1.65402197136986	0.104904879838528	0.655083954060795	-4.55612508495684
"M13"	0.0586764378593953	-6.15887067425794e-18	1.50226750883073	0.139835102842253	0.655083954060795	-4.76570626827555
"M23"	0.0252230585769269	-2.55841595979566e-18	1.48033338953618	0.14557421201351	0.655083954060795	-4.79450787155285
"M22"	-0.0406169855530045	1.10829555409629e-18	-1.2171389576874	0.229734238849596	0.802552908478464	-5.10984281056555
"M24"	0.0221554709867092	6.47509630789954e-19	1.12234306729171	0.267517636159488	0.802552908478464	-5.20940122365838
"M18"	-0.0260740067746882	-2.44848990619643e-18	-0.974527877902527	0.334871323980091	0.861097690234521	-5.34940059920888
"M21"	0.0365699705315844	5.86523258587644e-18	0.749799984485385	0.457177777193898	0.994936062023202	-5.52585431442777
"M1"	0.0216660913574346	1.6746406055849e-17	0.427742684813196	0.670826420930543	0.994936062023202	-5.70009867066028
"M2"	0.0081439932045364	-1.17455235352596e-17	0.342819318638524	0.733289859072886	0.994936062023202	-5.73032278981219
"M16"	-0.024527529416626	-1.76303319936948e-17	-0.291469645376683	0.771997277247211	0.994936062023202	-5.74538351455483
"M11"	-0.01470428841958	9.43255890062389e-18	-0.229301155266738	0.81964729551556	0.994936062023202	-5.76036555793675
"M8"	-0.015863466513632	1.89358921097295e-18	-0.195529466851608	0.845836187629141	0.994936062023202	-5.76700853000176
"M15"	-0.00817308083365512	-2.93638088381491e-18	-0.129309209752703	0.89767449460973	0.994936062023202	-5.77697259413978
"M14"	-0.000812758280581818	9.39039548280501e-18	-0.0514390422660415	0.959197512015164	0.994936062023202	-5.78349497074982
"M6"	0.00298625401719022	1.69557173085928e-18	0.0279552164965464	0.977818318043718	0.994936062023202	-5.78435914331676
"M3"	0.000743968096063391	-8.89045781438114e-18	0.0263338073540918	0.979104547669302	0.994936062023202	-5.78439994303914
"M10"	0.000544193878279356	1.86723707483615e-18	0.00638119457160981	0.994936062023202	0.994936062023202	-5.7847024971705
